fileName,buggy_line,rank,rEFail,rEPass,num_failed_cetest,num_passed_cetest,num_failed_stetest,num_passed_stetest,num_failed_test,failed_tests_coverage_length,num_passed_test_execute_buggy_line,num_failed_test_execute_buggy_line,type_refail,type_repass,bug_id
org/apache/commons/lang3/CharUtils.java,54,8.5,0.0277777777777778,0.212837837837838,0,2,1,189,36,74,0,1,0<rEFail<1,0<rEPass<1,lang64
org/apache/commons/lang3/math/NumberUtils.java,614,2,0,0.439252336448598,0,0,0,47,3,96,0,3,rEFail=0,0<rEPass<1,lang65
org/apache/commons/lang3/BooleanUtils.java,970,1.5,0.117647058823529,0.207276736493936,0,2,2,188,17,78,1,4,0<rEFail<1,0<rEPass<1,lang66
org/apache/commons/lang3/reflect/MethodUtils.java,191,116.5,0.125,0.537313432835821,0,0,1,36,8,336,0,1,0<rEFail<1,0<rEPass<1,lang67
org/apache/commons/lang3/Validate.java,949,6,0.153846153846154,0.206366630076839,0,2,2,188,13,69,0,1,0<rEFail<1,0<rEPass<1,lang68
org/apache/commons/lang3/BooleanUtils.java,361,1.5,0.142857142857143,0.206593406593407,0,2,2,188,14,75,0,2,0<rEFail<1,0<rEPass<1,lang69
org/apache/commons/lang3/math/NumberUtils.java,1313,2.5,0,0.443396226415094,0,0,0,47,4,141,0,4,rEFail=0,0<rEPass<1,lang70
org/apache/commons/lang3/Range.java,449,25,0.0769230769230769,0.207464324917673,0,2,1,189,13,81,1,1,0<rEFail<1,0<rEPass<1,lang71
org/apache/commons/lang3/math/NumberUtils.java,838,3,0,0.431192660550459,0,0,0,47,1,7,0,1,rEFail=0,0<rEPass<1,lang72
org/apache/commons/lang3/Conversion.java,1364,9,0.0769230769230769,0.207464324917673,0,2,1,189,13,76,0,1,0<rEFail<1,0<rEPass<1,lang73
org/apache/commons/lang3/StringUtils.java,4277,8,0.0769230769230769,0.207464324917673,0,2,1,189,13,73,0,1,0<rEFail<1,0<rEPass<1,lang74
org/apache/commons/lang3/exception/ExceptionUtils.java,283,1,0.0740740740740741,0.0227272727272727,0,0,2,1,27,94,0,20,0<rEFail<1,0<rEPass<1,lang75
org/apache/commons/lang3/text/ExtendedMessageFormat.java,420,72.5,0,0.10727969348659,0,0,0,28,6,147,2,2,rEFail=0,0<rEPass<1,lang76
org/apache/commons/lang3/Range.java,452,28.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,88,1,1,0<rEFail<1,0<rEPass<1,lang77
org/apache/commons/lang3/text/ExtendedMessageFormat.java,165,72,0,0.10727969348659,0,0,0,28,6,146,2,2,rEFail=0,0<rEPass<1,lang78
org/apache/commons/lang3/StringUtils.java,864,6,0.0769230769230769,0.207464324917673,0,2,1,189,13,69,0,1,0<rEFail<1,0<rEPass<1,lang79
org/apache/commons/lang3/Conversion.java,1359,7,0.0769230769230769,0.207464324917673,0,2,1,189,13,71,0,1,0<rEFail<1,0<rEPass<1,lang80
org/apache/commons/lang3/StringUtils.java,4615,7,0.142857142857143,0.206593406593407,0,2,2,188,14,84,0,2,0<rEFail<1,0<rEPass<1,lang81
org/apache/commons/lang3/Conversion.java,574,6.5,0.142857142857143,0.206593406593407,0,2,2,188,14,87,0,2,0<rEFail<1,0<rEPass<1,lang82
org/apache/commons/lang3/ArrayUtils.java,1268,6,0.0769230769230769,0.207464324917673,0,2,1,189,13,69,0,1,0<rEFail<1,0<rEPass<1,lang83
org/apache/commons/lang3/Range.java,455,28.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,88,1,1,0<rEFail<1,0<rEPass<1,lang84
org/apache/commons/lang3/exception/ExceptionUtils.java,535,19,0.2,0.0163934426229508,0,0,2,1,10,100,0,3,0<rEFail<1,0<rEPass<1,lang85
org/apache/commons/lang3/CharUtils.java,536,5.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,68,0,1,0<rEFail<1,0<rEPass<1,lang86
org/apache/commons/lang3/ArrayUtils.java,3196,9,0.0769230769230769,0.207464324917673,0,2,1,189,13,76,0,1,0<rEFail<1,0<rEPass<1,lang87
org/apache/commons/lang3/math/NumberUtils.java,1118,2.5,0,0.431192660550459,0,0,0,47,1,4,0,1,rEFail=0,0<rEPass<1,lang88
org/apache/commons/lang3/ObjectUtils.java,489,3,0.0714285714285714,0.207692307692308,0,2,1,189,14,79,1,2,0<rEFail<1,0<rEPass<1,lang89
org/apache/commons/lang3/ObjectUtils.java,505,25,0.153846153846154,0.206366630076839,0,2,2,188,13,77,1,1,0<rEFail<1,0<rEPass<1,lang90
org/apache/commons/lang3/Range.java,248,6.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,80,0,1,0<rEFail<1,0<rEPass<1,lang91
org/apache/commons/lang3/Conversion.java,1124,10,0.0769230769230769,0.207464324917673,0,2,1,189,13,78,0,1,0<rEFail<1,0<rEPass<1,lang92
org/apache/commons/lang3/BooleanUtils.java,242,6,0.0769230769230769,0.207464324917673,0,2,1,189,13,69,0,1,0<rEFail<1,0<rEPass<1,lang93
org/apache/commons/lang3/math/IEEE754rUtils.java,47,15,0,0.431192660550459,0,0,0,47,1,33,0,1,rEFail=0,0<rEPass<1,lang94
org/apache/commons/lang3/text/translate/LookupTranslator.java,56,8.5,0,0.117647058823529,0,0,0,2,2,17,0,2,rEFail=0,0<rEPass<1,lang95
org/apache/commons/lang3/CharUtils.java,498,5.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,68,0,1,0<rEFail<1,0<rEPass<1,lang96
org/apache/commons/lang3/Range.java,408,25.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,81,1,1,0<rEFail<1,0<rEPass<1,lang97
org/apache/commons/lang3/exception/ExceptionUtils.java,151,3,0.08,0.0217391304347826,0,0,2,1,25,157,4,18,0<rEFail<1,0<rEPass<1,lang98
org/apache/commons/lang3/mutable/MutableInt.java,127,1,0,0.184210526315789,0,0,0,21,1,4,0,1,rEFail=0,0<rEPass<1,lang99
org/apache/commons/lang3/text/ExtendedMessageFormat.java,453,18.5,0,0.108108108108108,0,0,0,28,8,71,0,4,rEFail=0,0<rEPass<1,lang100
org/apache/commons/lang3/math/NumberUtils.java,1352,19,0,0.431192660550459,0,0,0,47,1,99,0,1,rEFail=0,0<rEPass<1,lang101
org/apache/commons/lang3/Conversion.java,554,10.5,0.142857142857143,0.206593406593407,0,2,2,188,14,99,0,2,0<rEFail<1,0<rEPass<1,lang102
org/apache/commons/lang3/Conversion.java,1399,11,0.153846153846154,0.206366630076839,0,2,2,188,13,84,0,1,0<rEFail<1,0<rEPass<1,lang103
org/apache/commons/lang3/mutable/MutableInt.java,262,1.5,0,0.184210526315789,0,0,0,21,1,4,0,1,rEFail=0,0<rEPass<1,lang104
org/apache/commons/lang3/reflect/MethodUtils.java,86,122,0,0.552238805970149,0,0,0,37,8,340,0,1,rEFail=0,0<rEPass<1,lang105
org/apache/commons/lang3/StringUtils.java,2754,1.5,0.0714285714285714,0.207692307692308,0,2,1,189,14,129,0,2,0<rEFail<1,0<rEPass<1,lang106
org/apache/commons/lang3/mutable/MutableShort.java,272,1.5,1,0.175438596491228,0,0,1,20,1,4,0,1,rEFail=1,0<rEPass<1,lang107
org/apache/commons/lang3/math/NumberUtils.java,480,6.5,0,0.431192660550459,0,0,0,47,1,29,3,1,rEFail=0,0<rEPass<1,lang108
org/apache/commons/lang3/BooleanUtils.java,466,6,0.0769230769230769,0.207464324917673,0,2,1,189,13,69,0,1,0<rEFail<1,0<rEPass<1,lang109
org/apache/commons/lang3/CharUtils.java,460,5.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,68,0,1,0<rEFail<1,0<rEPass<1,lang110
org/apache/commons/lang3/exception/ExceptionUtils.java,530,19.5,0.2,0.0163934426229508,0,0,2,1,10,109,0,3,0<rEFail<1,0<rEPass<1,lang111
org/apache/commons/lang3/text/translate/UnicodeEscaper.java,117,5,0,0.125,0,0,0,2,3,41,0,3,rEFail=0,0<rEPass<1,lang112
org/apache/commons/lang3/text/StrMatcher.java,371,2.5,0.0576923076923077,0.116279069767442,0,0,3,25,52,399,1,46,0<rEFail<1,0<rEPass<1,lang113
org/apache/commons/lang3/StringUtils.java,1921,9.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,77,0,1,0<rEFail<1,0<rEPass<1,lang114
org/apache/commons/lang3/Validate.java,1052,5.5,0.153846153846154,0.206366630076839,0,2,2,188,13,69,0,1,0<rEFail<1,0<rEPass<1,lang115
org/apache/commons/lang3/StringUtils.java,2148,9.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,76,0,1,0<rEFail<1,0<rEPass<1,lang116
org/apache/commons/lang3/reflect/MethodUtils.java,386,31.5,0,0.560606060606061,0,0,0,37,9,348,1,2,rEFail=0,0<rEPass<1,lang117
org/apache/commons/lang3/StringUtils.java,260,1.5,0.0384615384615385,0.210467706013363,0,2,1,189,26,76,4,14,0<rEFail<1,0<rEPass<1,lang118
org/apache/commons/lang3/mutable/MutableFloat.java,137,1,0,0.184210526315789,0,0,0,21,1,4,0,1,rEFail=0,0<rEPass<1,lang119
org/apache/commons/lang3/math/NumberUtils.java,1353,19.5,0,0.431192660550459,0,0,0,47,1,111,0,1,rEFail=0,0<rEPass<1,lang120
org/apache/commons/lang3/BooleanUtils.java,657,1.5,0.142857142857143,0.206593406593407,0,2,2,188,14,75,0,2,0<rEFail<1,0<rEPass<1,lang121
org/apache/commons/lang3/ArrayUtils.java,1911,4,0.0714285714285714,0.207692307692308,0,2,1,189,14,76,0,2,0<rEFail<1,0<rEPass<1,lang122
org/apache/commons/lang3/StringUtils.java,6814,11.5,0.153846153846154,0.206366630076839,0,2,2,188,13,81,0,1,0<rEFail<1,0<rEPass<1,lang123
org/apache/commons/lang3/StringUtils.java,1574,1.5,0.0666666666666667,0.207920792079208,0,2,1,189,15,69,0,2,0<rEFail<1,0<rEPass<1,lang124
org/apache/commons/lang3/text/ExtendedMessageFormat.java,416,125,0,0.107692307692308,0,0,0,28,7,156,0,1,rEFail=0,0<rEPass<1,lang125
org/apache/commons/lang3/StringUtils.java,1772,1.5,0.05,0.209070796460177,0,2,1,189,20,92,1,8,0<rEFail<1,0<rEPass<1,lang126
org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,94,1,0.0833333333333333,0.142857142857143,0,0,1,1,12,114,1,12,0<rEFail<1,0<rEPass<1,lang127
org/apache/commons/lang3/ObjectUtils.java,157,2.5,0.0714285714285714,0.207692307692308,0,2,1,189,14,73,0,2,0<rEFail<1,0<rEPass<1,lang128
org/apache/commons/lang3/ObjectUtils.java,257,7,0.153846153846154,0.206366630076839,0,2,2,188,13,71,0,1,0<rEFail<1,0<rEPass<1,lang129
org/apache/commons/lang3/ArrayUtils.java,5198,12,0.0769230769230769,0.207464324917673,0,2,1,189,13,102,0,1,0<rEFail<1,0<rEPass<1,lang130
org/apache/commons/lang3/CharUtils.java,536,5.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,68,0,1,0<rEFail<1,0<rEPass<1,lang131
org/apache/commons/lang3/ObjectUtils.java,122,6,0.0769230769230769,0.207464324917673,0,2,1,189,13,69,0,1,0<rEFail<1,0<rEPass<1,lang132
org/apache/commons/lang3/exception/ContextedException.java,147,2,0,0.0476190476190476,0,0,0,3,8,12,2,1,rEFail=0,0<rEPass<1,lang133
org/apache/commons/lang3/text/ExtendedMessageFormat.java,345,72.5,0,0.10727969348659,0,0,0,28,6,147,2,2,rEFail=0,0<rEPass<1,lang134
org/apache/commons/lang3/Conversion.java,1195,8,0.0769230769230769,0.207464324917673,0,2,1,189,13,74,0,1,0<rEFail<1,0<rEPass<1,lang135
org/apache/commons/lang3/StringUtils.java,4425,7,0.05,0.209070796460177,0,2,1,189,20,150,0,8,0<rEFail<1,0<rEPass<1,lang136
org/apache/commons/lang3/CharUtils.java,498,5.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,68,0,1,0<rEFail<1,0<rEPass<1,lang137
org/apache/commons/lang3/Conversion.java,695,10.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,79,0,1,0<rEFail<1,0<rEPass<1,lang138
org/apache/commons/lang3/Validate.java,924,6,0.153846153846154,0.206366630076839,0,2,2,188,13,69,0,1,0<rEFail<1,0<rEPass<1,lang139
org/apache/commons/lang3/exception/ExceptionUtils.java,555,14,0.2,0.0163934426229508,0,0,2,1,10,90,0,3,0<rEFail<1,0<rEPass<1,lang140
org/apache/commons/lang3/text/StrMatcher.java,368,2,0.0612244897959184,0.114678899082569,0,0,3,25,49,533,4,43,0<rEFail<1,0<rEPass<1,lang141
org/apache/commons/lang3/StringUtils.java,3468,6.5,0.0714285714285714,0.207692307692308,0,2,1,189,14,123,0,2,0<rEFail<1,0<rEPass<1,lang142
org/apache/commons/lang3/StringUtils.java,4626,9,0.142857142857143,0.206593406593407,0,2,2,188,14,89,0,2,0<rEFail<1,0<rEPass<1,lang143
org/apache/commons/lang3/math/IEEE754rUtils.java,159,20,0.5,0.425925925925926,0,0,1,46,2,38,0,1,0<rEFail<1,0<rEPass<1,lang144
org/apache/commons/lang3/BooleanUtils.java,588,15.5,0.0714285714285714,0.207692307692308,0,2,1,189,14,103,0,2,0<rEFail<1,0<rEPass<1,lang145
org/apache/commons/lang3/math/NumberUtils.java,1064,4,0,0.431192660550459,0,0,0,47,1,9,1,1,rEFail=0,0<rEPass<1,lang146
org/apache/commons/lang3/text/translate/NumericEntityEscaper.java,105,1.5,0,0.117647058823529,0,0,0,2,2,36,0,2,rEFail=0,0<rEPass<1,lang147
org/apache/commons/lang3/text/translate/OctalUnescaper.java,50,6,0,0.111111111111111,0,0,0,2,1,33,0,1,rEFail=0,0<rEPass<1,lang148
org/apache/commons/lang3/Conversion.java,696,10.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,79,0,1,0<rEFail<1,0<rEPass<1,lang149
org/apache/commons/lang3/Validate.java,568,2.5,0.214285714285714,0.205494505494505,0,2,3,187,14,73,0,2,0<rEFail<1,0<rEPass<1,lang150
org/apache/commons/lang3/math/NumberUtils.java,503,11.5,0,0.431192660550459,0,0,0,47,1,77,2,1,rEFail=0,0<rEPass<1,lang151
org/apache/commons/lang3/StringUtils.java,3131,10.5,0.0714285714285714,0.207692307692308,0,2,1,189,14,116,0,2,0<rEFail<1,0<rEPass<1,lang152
org/apache/commons/lang3/Validate.java,630,2,0.214285714285714,0.205494505494505,0,2,3,187,14,73,0,2,0<rEFail<1,0<rEPass<1,lang153
org/apache/commons/lang3/exception/ExceptionUtils.java,672,2.5,0,0.0483870967741936,0,0,0,3,9,35,0,2,rEFail=0,0<rEPass<1,lang154
org/apache/commons/lang3/ObjectUtils.java,302,8,0.153846153846154,0.206366630076839,0,2,2,188,13,73,0,1,0<rEFail<1,0<rEPass<1,lang155
org/apache/commons/lang3/math/IEEE754rUtils.java,190,20,0,0.431192660550459,0,0,0,47,1,47,0,1,rEFail=0,0<rEPass<1,lang156
org/apache/commons/lang3/ArrayUtils.java,3082,8.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,74,0,1,0<rEFail<1,0<rEPass<1,lang157
org/apache/commons/lang3/math/NumberUtils.java,519,6,0,0.439252336448598,0,0,0,47,3,137,1,3,rEFail=0,0<rEPass<1,lang158
org/apache/commons/lang3/Validate.java,689,2,0.214285714285714,0.205494505494505,0,2,3,187,14,73,0,2,0<rEFail<1,0<rEPass<1,lang159
org/apache/commons/lang3/exception/ExceptionUtils.java,387,3.5,0,0.05,0,0,0,3,11,34,0,4,rEFail=0,0<rEPass<1,lang160
org/apache/commons/lang3/BooleanUtils.java,936,6,0.133333333333333,0.206820682068207,0,2,2,188,15,69,2,2,0<rEFail<1,0<rEPass<1,lang161
org/apache/commons/lang3/reflect/MethodUtils.java,508,22.5,0.111111111111111,0.545454545454545,0,0,1,36,9,341,1,3,0<rEFail<1,0<rEPass<1,lang162
org/apache/commons/lang3/Range.java,410,2.5,0.0714285714285714,0.207692307692308,0,2,1,189,14,104,0,2,0<rEFail<1,0<rEPass<1,lang163
org/apache/commons/lang3/Validate.java,250,1,0.31578947368421,0.203314917127072,0,2,6,184,19,88,0,7,0<rEFail<1,0<rEPass<1,lang164
org/apache/commons/lang3/CharUtils.java,536,5.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,68,0,1,0<rEFail<1,0<rEPass<1,lang165
org/apache/commons/lang3/exception/ExceptionUtils.java,404,2,0,0.0483870967741936,0,0,0,3,9,32,0,2,rEFail=0,0<rEPass<1,lang166
org/apache/commons/lang3/text/ExtendedMessageFormat.java,425,72.5,0,0.10727969348659,0,0,0,28,6,147,2,2,rEFail=0,0<rEPass<1,lang167
org/apache/commons/lang3/Conversion.java,1330,9,0.0769230769230769,0.207464324917673,0,2,1,189,13,76,0,1,0<rEFail<1,0<rEPass<1,lang168
org/apache/commons/lang3/BooleanUtils.java,654,1,0.142857142857143,0.206593406593407,0,2,2,188,14,74,0,2,0<rEFail<1,0<rEPass<1,lang169
org/apache/commons/lang3/Validate.java,1076,6,0.153846153846154,0.206366630076839,0,2,2,188,13,69,0,1,0<rEFail<1,0<rEPass<1,lang170
org/apache/commons/lang3/StringUtils.java,2239,7.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,72,0,1,0<rEFail<1,0<rEPass<1,lang171
org/apache/commons/lang3/mutable/MutableObject.java,126,1,0,0.184210526315789,0,0,0,21,1,3,0,1,rEFail=0,0<rEPass<1,lang172
org/apache/commons/lang3/RandomStringUtils.java,235,10.5,0.0666666666666667,0.207920792079208,0,2,1,189,15,76,0,1,0<rEFail<1,0<rEPass<1,lang173
org/apache/commons/lang3/exception/ExceptionUtils.java,395,1.5,0,0.0483870967741936,0,0,0,3,9,42,0,2,rEFail=0,0<rEPass<1,lang174
org/apache/commons/lang3/CharUtils.java,517,1,0.0588235294117647,0.208379272326351,0,2,1,189,17,74,0,5,0<rEFail<1,0<rEPass<1,lang175
org/apache/commons/lang3/tuple/Pair.java,150,6,0,0,0,0,0,0,2,28,4,2,rEFail=0,rEPass=0,lang176
org/apache/commons/lang3/Validate.java,630,2.5,0.214285714285714,0.205494505494505,0,2,3,187,14,75,0,2,0<rEFail<1,0<rEPass<1,lang177
org/apache/commons/lang3/text/translate/UnicodeUnescaper.java,37,1.5,0.333333333333333,0.0625,0,0,1,1,3,20,0,3,0<rEFail<1,0<rEPass<1,lang178
org/apache/commons/lang3/math/IEEE754rUtils.java,190,20,0,0.431192660550459,0,0,0,47,1,47,0,1,rEFail=0,0<rEPass<1,lang179
org/apache/commons/lang3/mutable/MutableShort.java,272,1.5,1,0.175438596491228,0,0,1,20,1,4,0,1,rEFail=1,0<rEPass<1,lang180
org/apache/commons/lang3/ArrayUtils.java,3613,23,0.0769230769230769,0.207464324917673,0,2,1,189,13,122,0,1,0<rEFail<1,0<rEPass<1,lang181
org/apache/commons/lang3/Conversion.java,1014,10,0.0769230769230769,0.207464324917673,0,2,1,189,13,81,0,1,0<rEFail<1,0<rEPass<1,lang182
org/apache/commons/lang3/StringUtils.java,2383,4.5,0.0714285714285714,0.207692307692308,0,2,1,189,14,77,0,2,0<rEFail<1,0<rEPass<1,lang183
org/apache/commons/lang3/Validate.java,630,2,0.214285714285714,0.205494505494505,0,2,3,187,14,73,0,2,0<rEFail<1,0<rEPass<1,lang184
org/apache/commons/lang3/text/ExtendedMessageFormat.java,377,72.5,0,0.10727969348659,0,0,0,28,6,147,2,2,rEFail=0,0<rEPass<1,lang185
org/apache/commons/lang3/ArrayUtils.java,3378,6.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,71,0,1,0<rEFail<1,0<rEPass<1,lang186
org/apache/commons/lang3/BooleanUtils.java,619,35,0.0769230769230769,0.207464324917673,0,2,1,189,13,90,1,1,0<rEFail<1,0<rEPass<1,lang187
org/apache/commons/lang3/Conversion.java,914,10.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,82,0,1,0<rEFail<1,0<rEPass<1,lang188
org/apache/commons/lang3/Conversion.java,1229,8.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,75,0,1,0<rEFail<1,0<rEPass<1,lang189
org/apache/commons/lang3/mutable/MutableBoolean.java,182,1.5,0,0.184210526315789,0,0,0,21,1,4,0,1,rEFail=0,0<rEPass<1,lang190
org/apache/commons/lang3/math/IEEE754rUtils.java,64,19,0.5,0.425925925925926,0,0,1,46,2,37,0,1,0<rEFail<1,0<rEPass<1,lang191
org/apache/commons/lang3/Conversion.java,1264,9,0.0769230769230769,0.207464324917673,0,2,1,189,13,76,0,1,0<rEFail<1,0<rEPass<1,lang192
org/apache/commons/lang3/StringUtils.java,6061,6,0.0769230769230769,0.207464324917673,0,2,1,189,13,69,0,1,0<rEFail<1,0<rEPass<1,lang193
org/apache/commons/lang3/reflect/MethodUtils.java,516,225,0,0.544117647058823,0,0,0,37,7,324,3,1,rEFail=0,0<rEPass<1,lang194
org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,76,2.5,0.0769230769230769,0.166666666666667,0,0,1,1,13,22,1,13,0<rEFail<1,0<rEPass<1,lang195
org/apache/commons/lang3/RandomStringUtils.java,271,31,0.0769230769230769,0.207464324917673,0,2,1,189,13,98,1,1,0<rEFail<1,0<rEPass<1,lang196
org/apache/commons/lang3/Validate.java,899,6,0.153846153846154,0.206366630076839,0,2,2,188,13,69,0,1,0<rEFail<1,0<rEPass<1,lang197
org/apache/commons/lang3/RandomStringUtils.java,254,5,0.0666666666666667,0.207920792079208,0,2,1,189,15,86,0,3,0<rEFail<1,0<rEPass<1,lang198
org/apache/commons/lang3/Range.java,219,1.5,0.0526315789473684,0.208839779005525,0,2,1,189,19,100,1,4,0<rEFail<1,0<rEPass<1,lang199
org/apache/commons/lang3/reflect/MethodUtils.java,263,122,0.125,0.537313432835821,0,0,1,36,8,340,0,1,0<rEFail<1,0<rEPass<1,lang200
org/apache/commons/lang3/exception/ExceptionUtils.java,524,10.5,0.2,0.0163934426229508,0,0,2,1,10,86,0,3,0<rEFail<1,0<rEPass<1,lang201
org/apache/commons/lang3/reflect/ConstructorUtils.java,181,116.5,0.125,0.537313432835821,0,0,1,36,8,337,0,1,0<rEFail<1,0<rEPass<1,lang202
org/apache/commons/lang3/text/ExtendedMessageFormat.java,525,46.5,0,0.107692307692308,0,0,0,28,7,126,1,3,rEFail=0,0<rEPass<1,lang203
org/apache/commons/lang3/StringUtils.java,1663,4.5,0.0714285714285714,0.207692307692308,0,2,1,189,14,82,0,2,0<rEFail<1,0<rEPass<1,lang204
org/apache/commons/lang3/StringUtils.java,3616,9.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,77,0,1,0<rEFail<1,0<rEPass<1,lang205
org/apache/commons/lang3/StringUtils.java,5216,7,0.0666666666666667,0.207920792079208,0,2,1,189,15,125,0,3,0<rEFail<1,0<rEPass<1,lang206
org/apache/commons/lang3/ObjectUtils.java,226,25,0.0714285714285714,0.207692307692308,0,2,1,189,14,70,1,1,0<rEFail<1,0<rEPass<1,lang207
org/apache/commons/lang3/text/ExtendedMessageFormat.java,126,4,0,0.107692307692308,0,0,0,28,7,175,1,7,rEFail=0,0<rEPass<1,lang208
org/apache/commons/lang3/text/ExtendedMessageFormat.java,496,128,0,0.107692307692308,0,0,0,28,7,164,0,1,rEFail=0,0<rEPass<1,lang209
org/apache/commons/lang3/BooleanUtils.java,294,1.5,0.142857142857143,0.206593406593407,0,2,2,188,14,74,0,2,0<rEFail<1,0<rEPass<1,lang210
org/apache/commons/lang3/ArrayUtils.java,1575,9.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,77,0,1,0<rEFail<1,0<rEPass<1,lang211
org/apache/commons/lang3/ArrayUtils.java,4305,13.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,88,0,1,0<rEFail<1,0<rEPass<1,lang212
org/apache/commons/lang3/math/NumberUtils.java,451,1.5,0.444444444444444,0.425742574257426,0,0,4,43,9,26,1,9,0<rEFail<1,0<rEPass<1,lang213
org/apache/commons/lang3/StringUtils.java,6349,11,0.0769230769230769,0.207464324917673,0,2,1,189,13,79,0,1,0<rEFail<1,0<rEPass<1,lang214
org/apache/commons/lang3/Conversion.java,1366,9,0.0769230769230769,0.207464324917673,0,2,1,189,13,76,0,1,0<rEFail<1,0<rEPass<1,lang215
org/apache/commons/lang3/BooleanUtils.java,265,1.5,0.142857142857143,0.206593406593407,0,2,2,188,14,72,0,2,0<rEFail<1,0<rEPass<1,lang216
org/apache/commons/lang3/mutable/MutableShort.java,272,1.5,1,0.175438596491228,0,0,1,20,1,4,0,1,rEFail=1,0<rEPass<1,lang217
org/apache/commons/lang3/exception/ExceptionUtils.java,693,2,0,0.0476190476190476,0,0,0,3,8,27,0,1,rEFail=0,0<rEPass<1,lang218
org/apache/commons/lang3/text/ExtendedMessageFormat.java,164,40.5,0,0.108108108108108,0,0,0,28,8,120,0,4,rEFail=0,0<rEPass<1,lang219
org/apache/commons/lang3/text/ExtendedMessageFormat.java,384,33,0,0.108108108108108,0,0,0,28,8,115,0,4,rEFail=0,0<rEPass<1,lang220
org/apache/commons/lang3/StringUtils.java,1275,2.5,0.0714285714285714,0.207692307692308,0,2,1,189,14,76,0,2,0<rEFail<1,0<rEPass<1,lang221
org/apache/commons/lang3/tuple/MutablePair.java,120,1.5,0,0,0,0,0,0,1,24,0,1,rEFail=0,rEPass=0,lang222
org/apache/commons/lang3/reflect/MethodUtils.java,186,118.5,0.125,0.537313432835821,0,0,1,36,8,344,0,1,0<rEFail<1,0<rEPass<1,lang223
org/apache/commons/lang3/text/ExtendedMessageFormat.java,345,25.5,0,0.108108108108108,0,0,0,28,8,87,0,4,rEFail=0,0<rEPass<1,lang224
org/apache/commons/lang3/StringUtils.java,257,1,0.0384615384615385,0.210467706013363,0,2,1,189,26,76,6,14,0<rEFail<1,0<rEPass<1,lang225
org/apache/commons/lang3/ArrayUtils.java,3450,7,0.142857142857143,0.206593406593407,0,2,2,188,14,74,2,2,0<rEFail<1,0<rEPass<1,lang226
org/apache/commons/lang3/math/NumberUtils.java,1366,19,0,0.431192660550459,0,0,0,47,1,111,0,1,rEFail=0,0<rEPass<1,lang227
org/apache/commons/lang3/text/ExtendedMessageFormat.java,296,130,0,0.107692307692308,0,0,0,28,7,176,0,1,rEFail=0,0<rEPass<1,lang228
org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,94,1.5,0.0833333333333333,0.142857142857143,0,0,1,1,12,115,0,12,0<rEFail<1,0<rEPass<1,lang229
org/apache/commons/lang3/exception/ExceptionUtils.java,153,7,0.08,0.0217391304347826,0,0,2,1,25,164,4,18,0<rEFail<1,0<rEPass<1,lang230
org/apache/commons/lang3/mutable/MutableInt.java,237,1.5,0,0.184210526315789,0,0,0,21,1,5,0,1,rEFail=0,0<rEPass<1,lang231
org/apache/commons/lang3/Conversion.java,1391,11.5,0.153846153846154,0.206366630076839,0,2,2,188,13,85,0,1,0<rEFail<1,0<rEPass<1,lang232
org/apache/commons/lang3/builder/EqualsBuilder.java,860,1.5,0,0.0416666666666667,0,0,0,12,1,16,0,1,rEFail=0,0<rEPass<1,lang233
org/apache/commons/lang3/text/translate/OctalUnescaper.java,47,3.5,0,0.111111111111111,0,0,0,2,1,17,0,1,rEFail=0,0<rEPass<1,lang234
org/apache/commons/lang3/Conversion.java,1518,9,0.153846153846154,0.206366630076839,0,2,2,188,13,76,0,1,0<rEFail<1,0<rEPass<1,lang235
org/apache/commons/lang3/ObjectUtils.java,448,8,0.0769230769230769,0.207464324917673,0,2,1,189,13,78,0,1,0<rEFail<1,0<rEPass<1,lang236
org/apache/commons/lang3/Validate.java,974,6,0.153846153846154,0.206366630076839,0,2,2,188,13,69,0,1,0<rEFail<1,0<rEPass<1,lang237
